File,Country,State,City
M5_3.csv,Korea  North,Kangwŏn,Wonsan
M5_3.csv,Korea  South,Gyeonggi,Gimpo
M5_3.csv,Malaysia,Sabah,Lahad Datu
M5_3.csv,Japan,Niigata,Naka
M5_3.csv,Korea  South,Gyeonggi,Songnam
M5_3.csv,Iran,Fārs,Marvdasht
M5_3.csv,India,Mahārāshtra,Nanded
M5_3.csv,Japan,Aichi,Chiryu
M5_3.csv,Kyrgyzstan,Osh,Osh
M5_3.csv,Malawi,Blantyre,Blantyre
M5_3.csv,Malaysia,Johor,Johor Bahru
M5_3.csv,Korea  South,Chungnam,Ch
M5_3.csv,Japan,Shiga,Otsu
M5_3.csv,Malaysia,Negeri Sembilan,Seremban
M5_3.csv,Korea  South,Gyeonggi,Ansan
M5_3.csv,Kazakhstan,Mangghystaū,Aqtau
M5_3.csv,Iraq,Al Muthanná,As Samawah
M5_3.csv,Korea  South,Gyeonggi,Yanggok
M5_3.csv,Lithuania,Kauno Miestas,Kaunas
M5_3.csv,Japan,Aichi,Anjomachi
M5_3.csv,India,Telangana,Adilabad
M5_3.csv,Iran,Alborz,Mohammad Shahr
M5_3.csv,Iran,Eşfahān,Shahin Shahr
M5_3.csv,Iran,Zanjān,Zanjan
M5_3.csv,India,West Bengal,Balurghat
M5_3.csv,Japan,Hyōgo,Nishinomiya-hama
M5_3.csv,India,Haryāna,Sirsa
M5_3.csv,Japan,Fukui,Fukui
M5_3.csv,India,Bihār,Deo
M5_3.csv,Madagascar,Fianarantsoa,Fianarantsoa
M5_3.csv,India,Jammu and Kashmīr,Jammu
M5_3.csv,India,Kerala,Trichur
M5_3.csv,India,Haryāna,Gurgaon
M5_3.csv,Jamaica,Saint Andrew,Half Way Tree
M5_3.csv,Indonesia,Lampung,Bandar Lampung
M5_3.csv,Iraq,Baghdād,Baghdad
M5_3.csv,Italy,Campania,Naples
M5_3.csv,Japan,Aichi,Kariya
M5_3.csv,Japan,Saitama,Shimotoda
M5_3.csv,Japan,Tōkyō,Akishima
M5_3.csv,Kenya,Kisii,Kisii
M5_3.csv,Malaysia,Selangor,Klang
M5_3.csv,Japan,Aichi,Nishio
M5_3.csv,Libya,Ţarābulus,Tripoli
M5_3.csv,Japan,Saitama,Misato
M5_3.csv,Malaysia,Sarawak,Kuching
M5_3.csv,India,Karnātaka,Belgaum
M5_3.csv,Japan,Shiga,Kusatsu
M5_3.csv,Lebanon,Liban-Nord,Tripoli
M5_3.csv,Malaysia,Melaka,Melaka
M5_3.csv,India,Tamil Nādu,Madurai
M5_3.csv,Korea  North,Yanggang,Hyesan
M5_3.csv,Kazakhstan,Aqtöbe,Aqtobe
M5_3.csv,Korea  South,Gyeonggi,Guri
M5_3.csv,Indonesia,Nusa Tenggara Timur,Kupang
M5_3.csv,India,Uttar Pradesh,Cawnpore
M5_3.csv,Japan,Tōkyō,Musashimurayama
M5_3.csv,India,Mahārāshtra,Ulhasnagar
M5_3.csv,Indonesia,Kalimantan Timur,Bontang
M5_3.csv,Iraq,Al Anbār,Ar Ramadi
M5_3.csv,Japan,Ōita,Beppu
M5_3.csv,Israel,Central,Ramla
M5_3.csv,India,Bihār,Patna
M5_3.csv,India,Karnātaka,Tumkur
M5_3.csv,Japan,Shizuoka,Shizuoka
M5_3.csv,Italy,Campania,Casoria
M5_3.csv,India,West Bengal,Baharampur
M5_3.csv,India,Uttar Pradesh,Shahjanpur
M5_3.csv,India,Rājasthān,Jaipur
M5_3.csv,Israel,Central,Ra`ananna
M5_3.csv,Indonesia,Jawa Barat,Sukabumi
M5_3.csv,Iran,Khūzestān,Khorramshahr
M5_3.csv,India,Rājasthān,Bhilwara
M5_3.csv,Korea  South,Gyeongbuk,Sangju
M5_3.csv,Kosovo,Pejë,Peje
M5_3.csv,Iran,Golestān,Gonbad-e Kavus
M5_3.csv,India,Gujarāt,Bhavnagar
M5_3.csv,Japan,Shiga,Hikone
M5_3.csv,Iran,Khūzestān,Dezful
M5_3.csv,Korea  South,Ulsan,Ulsan
M5_3.csv,Japan,Saitama,Iruma
M5_3.csv,Japan,Chiba,Yotsukaido
M5_3.csv,Kenya,Kiambu,Thika
M5_3.csv,Iran,Kermān,Jiroft
M5_3.csv,Japan,Gifu,Tajimi
M5_3.csv,Mali,Mopti,Mopti
M5_3.csv,Kyrgyzstan,Bishkek,Bishkek
M5_3.csv,India,Mahārāshtra,Chanda
M5_3.csv,Indonesia,Jawa Tengah,Tegal
M5_3.csv,Korea  South,Jeonnam,Mokpo
M5_3.csv,Japan,Saitama,Fujimino
M5_3.csv,Japan,Ehime,Niihama
M5_3.csv,Iraq,Şalāḩ ad Dīn,Samarra
M5_3.csv,Japan,Saitama,Niiza
M5_3.csv,Lebanon,Liban-Sud,Tyre
M5_3.csv,Italy,Tuscany,Prato
M5_3.csv,India,Uttar Pradesh,Ghaziabad
M5_3.csv,Iran,Māzandarān,Sarta
M5_3.csv,India,Uttar Pradesh,Agra
M5_3.csv,Korea  South,Chungbuk,Chech
M5_3.csv,India,Uttar Pradesh,Muzaffarnagar
M5_3.csv,India,Telangana,Nalgonda
M5_3.csv,Iran,Kermānshāh,Kermanshah
M5_3.csv,Japan,Chiba,Narita
M5_3.csv,Korea  South,Gyeonggi,Uijeongbu
M5_3.csv,India,Rājasthān,Sikar
M5_3.csv,India,Madhya Pradesh,Saugor
M5_3.csv,Kenya,Turkana,Lodwar
M5_3.csv,Malaysia,Pahang,Kuantan
M5_3.csv,Iran,Khorāsān-e Raẕavī,Kashmar
M5_3.csv,Korea  North,Hwangbuk,Sariwon
M5_3.csv,Indonesia,Sulawesi Utara,Kotamobagu
M5_3.csv,Indonesia,Riau,Dumai
M5_3.csv,India,Rājasthān,Ajmer
M5_3.csv,Iran,Eşfahān,Khomeyni Shahr
M5_3.csv,Japan,Tottori,Tottori
M5_3.csv,Korea  South,Gyeonggi,Anseong
M5_3.csv,Iraq,Dhī Qār,An Nasiriyah
M5_3.csv,Iran,Hormozgān,Bandar `Abbas
M5_3.csv,Japan,Tottori,Yonago
M5_3.csv,Japan,Yamaguchi,Ube
M5_3.csv,Japan,Kanagawa,Sagamihara
M5_3.csv,India,Uttar Pradesh,Bulandshahr
M5_3.csv,Korea  South,Gyeonggi,Bucheon
M5_3.csv,Japan,Aichi,Hekinan
M5_3.csv,Korea  North,Hwangnam,Kaesong
M5_3.csv,Korea  North,P’yŏngbuk,Sinuiju
M5_3.csv,Korea  South,Chungnam,Noksan
M5_3.csv,India,Uttar Pradesh,Lucknow
M5_3.csv,Japan,Mie,Suzuka
M5_3.csv,Japan,Tochigi,Utsunomiya
M5_3.csv,Kazakhstan,Ongtüstik Qazaqstan,Turkistan
M5_3.csv,Indonesia,Jawa Tengah,Cilacap
M5_3.csv,Japan,Fukuoka,Fukuoka
M5_3.csv,Israel,Central,Petah Tiqwa
M5_3.csv,Indonesia,Maluku,Ambon
M5_3.csv,Japan,Kyōto,Nagaoka
M5_3.csv,India,Haryāna,Faridabad
M5_3.csv,India,Kerala,Alleppey
M5_3.csv,Japan,Saitama,Konosu
M5_3.csv,Malawi,Zomba,Zomba
M5_3.csv,Korea  South,Gyeonggi,Pocheon
M5_3.csv,India,Uttar Pradesh,Meerut
M5_3.csv,Japan,Hyōgo,Sandacho
M5_3.csv,India,Madhya Pradesh,Ujjain
M5_3.csv,India,Uttar Pradesh,Varanasi
M5_3.csv,Iran,Tehrān,Eslamshahr
M5_3.csv,India,Haryāna,Sonipat
M5_3.csv,Japan,Aichi,Seto
M5_3.csv,India,Haryāna,Hisar
M5_3.csv,Kazakhstan,Shyghys Qazaqstan,Semey
M5_3.csv,India,Karnātaka,Gulbarga
M5_3.csv,Korea  South,Gyeonggi,Osan
M5_3.csv,India,Mahārāshtra,Bhiwandi
M5_3.csv,Kazakhstan,Aqmola,Kokshetau
M5_3.csv,Japan,Mie,Matsuzaka
M5_3.csv,India,West Bengal,Jamuria
M5_3.csv,Lebanon,Nabatîyé,Nabatiye
M5_3.csv,Japan,Ōsaka,Izuo
M5_3.csv,Indonesia,Banten,Serang
M5_3.csv,Italy,Lazio,Rome
M5_3.csv,Kenya,Kisumu,Kisumu
M5_3.csv,India,Delhi,New Delhi
M5_3.csv,Korea  South,Incheon,Incheon
M5_3.csv,Lithuania,Panevėžio Miestas,Panevezys
M5_3.csv,Indonesia,Sulawesi Tengah,Palu
M5_3.csv,Iran,Khorāsān-e Raẕavī,Quchan
M5_3.csv,Malaysia,Sarawak,Bintulu
M5_3.csv,India,Uttar Pradesh,Etawah
M5_3.csv,India,Odisha,Bhubaneshwar
M5_3.csv,Iraq,Bābil,Al Hillah
M5_3.csv,Malaysia,Selangor,Shah Alam
M5_3.csv,India,Tamil Nādu,Negapatam
M5_3.csv,Iraq,Al Başrah,Az Zubayr
M5_3.csv,Japan,Ōsaka,Neya
M5_3.csv,India,Madhya Pradesh,Mandsaur
M5_3.csv,Japan,Kanagawa,Isehara
M5_3.csv,India,Gujarāt,Vadodara
M5_3.csv,Italy,Emilia-Romagna,Modena
M5_3.csv,Kuwait,Al Jahrā’,Al Jahra
M5_3.csv,Macau,nan,Macau
M5_3.csv,Korea  South,Gangwon,Wonju
M5_3.csv,Iran,Yazd,Yazd
M5_3.csv,Israel,Haifa,Haifa
M5_3.csv,India,Punjab,Ludhiana
M5_3.csv,India,West Bengal,Kolkata
M5_3.csv,India,Telangana,Suriapet
M5_3.csv,Liberia,Montserrado,Monrovia
M5_3.csv,Japan,Wakayama,Wakayama
M5_3.csv,Iran,Kordestān,Marivan
M5_3.csv,Libya,Banghāzī,Benghazi
M5_3.csv,Japan,Ōsaka,Ikeda
M5_3.csv,India,Bihār,Gaya
M5_3.csv,Japan,Tōkyō,Adachi
M5_3.csv,Korea  North,Chagang,Manpo
M5_3.csv,Kenya,Nairobi City,Nairobi
M5_3.csv,Iran,Khorāsān-e Shomālī,Bojnurd
M5_3.csv,Kosovo,Gjilan,Gjilan
M5_3.csv,Indonesia,Sumatera Utara,Tebingtinggi
M5_3.csv,Malaysia,Sarawak,Sibu
M5_3.csv,Korea  North,Hambuk,Chaedok
M5_3.csv,Malaysia,Kedah,Sungai Petani
M5_3.csv,India,West Bengal,Bangaon
M5_3.csv,Jamaica,Kingston,Kingston
M5_3.csv,Iran,Hamadān,Hamadan
M5_3.csv,India,Karnātaka,Bijapur
M5_3.csv,India,Tamil Nādu,Coimbatore
M5_3.csv,Italy,Lombardy,Sesto San Giovanni
M5_3.csv,Iraq,Al Başrah,Umm Qasr
M5_3.csv,Japan,Ōsaka,Osaka
M5_3.csv,India,Chandīgarh,Chandigarh
M5_3.csv,Jamaica,Saint Catherine,Portmore
M5_3.csv,Japan,Aichi,Toyohashi
M5_3.csv,India,West Bengal,Rishra
M5_3.csv,Iran,Khūzestān,Behbahan
M5_3.csv,Indonesia,Jawa Tengah,Salatiga
M5_3.csv,India,Tamil Nādu,Nagercoil
M5_3.csv,Iran,Gīlān,Rasht
M5_3.csv,Iran,Qazvīn,Qazvin
M5_3.csv,Italy,Veneto,Verona
M5_3.csv,India,Mahārāshtra,Aurangabad
M5_3.csv,Iran,Eşfahān,Najafabad
M5_3.csv,Italy,Emilia-Romagna,Reggio Emilia
M5_3.csv,Iran,Tehrān,Robat Karim
M5_3.csv,Maldives,Maale,Male
M5_3.csv,Iran,Māzandarān,Amol
M5_3.csv,Japan,Ishikawa,Shirayamamachi
M5_3.csv,India,Haryāna,Rohtak
M5_3.csv,India,Telangana,Warangal
M5_3.csv,Indonesia,Jawa Barat,Indramayu
M5_3.csv,Iran,Ardabīl,Ardabil
M5_3.csv,Japan,Aichi,Okazaki
M5_3.csv,India,Rājasthān,Bharatpur
M5_3.csv,Indonesia,Jambi,Jambi
M5_3.csv,India,Bihār,Saharsa
M5_3.csv,India,Puducherry,Puducherry
M5_3.csv,Japan,Aichi,Kasugai
M5_3.csv,Japan,Hiroshima,Hatsukaichi
M5_3.csv,Kuwait,Al Aḩmadī,Abu Hulayfah
M5_3.csv,Kenya,Nakuru,Nakuru
M5_3.csv,India,Uttar Pradesh,Hapur
M5_3.csv,Italy,Trentino-Alto Adige,Trento
M5_3.csv,Japan,Ōita,Oita
M5_3.csv,Libya,An Nuqāţ al Khams,Zuwarah
M5_3.csv,India,West Bengal,Krishnanagar
M5_3.csv,Japan,Tōkyō,Minato
M5_3.csv,India,Karnātaka,Bellary
M5_3.csv,Japan,Niigata,Niigata
M5_3.csv,Indonesia,Kalimantan Selatan,Banjarbaru
M5_3.csv,Italy,Emilia-Romagna,Bologna
M5_3.csv,Italy,Piedmont,Novara
M5_3.csv,Malaysia,Sarawak,Miri
M5_3.csv,India,West Bengal,Chandannagar
M5_3.csv,Japan,Ōsaka,Habikino
M5_3.csv,Indonesia,Sulawesi Utara,Bitung
M5_3.csv,Korea  South,Gyeongnam,Ch
M5_3.csv,Libya,Al Marj,Al Marj
M5_3.csv,Indonesia,Jawa Timur,Madiun
M5_3.csv,Iran,Khorāsān-e Jonūbī,Birjand
M5_3.csv,Iraq,Al Qādisīyah,Ad Diwaniyah
M5_3.csv,Japan,Shizuoka,Omiyacho
M5_3.csv,Kazakhstan,Shyghys Qazaqstan,Oskemen
M5_3.csv,Indonesia,Sumatera Utara,Sibolga
M5_3.csv,Jordan,Al ‘Aqabah,Al `Aqabah
M5_3.csv,Japan,Okinawa,Ginowan
M5_3.csv,India,Karnātaka,Udipi
M5_3.csv,India,West Bengal,Alipur Duar
M5_3.csv,Israel,Tel Aviv,Bene Beraq
M5_3.csv,India,Odisha,Puri
M5_3.csv,Japan,Chiba,Abiko
M5_3.csv,Malaysia,Kedah,Alor Setar
M5_3.csv,Mauritius,Plaines Wilhems,Curepipe
M5_3.csv,India,West Bengal,Khardah
M5_3.csv,Japan,Hiroshima,Hiroshima
M5_3.csv,Iraq,An Najaf,An Najaf
M5_3.csv,Indonesia,Aceh,Langsa
M5_3.csv,Luxembourg,Luxembourg,Luxembourg
M5_3.csv,Japan,Shizuoka,Mineshita
M5_3.csv,Korea  South,Gyeonggi,Hanam
M5_3.csv,Jordan,Az Zarqā’,Az Zarqa
M5_3.csv,India,Kerala,Quilon
M5_3.csv,Jamaica,Clarendon,May Pen
M5_3.csv,Japan,Aichi,Nagoya
M5_3.csv,Kosovo,Ferizaj,Ferizaj
M5_3.csv,India,Chhattīsgarh,Bhilai
M5_3.csv,India,Mahārāshtra,Mumbai
M5_3.csv,Iran,Khūzestān,Madan
M5_3.csv,Japan,Aomori,Hachimancho
M5_3.csv,Japan,Tochigi,Sano
M5_3.csv,Libya,Surt,Surt
M5_3.csv,Italy,Lombardy,Busto Arsizio
M5_3.csv,Iran,Khūzestān,Andimeshk
M5_3.csv,India,Rājasthān,Jodhpur
M5_3.csv,Jordan,Al Balqā’,As Salt
M5_3.csv,Japan,Niigata,Joetsu
M5_3.csv,Iran,Tehrān,Shahriar
M5_3.csv,Japan,Toyama,Toyama
M5_3.csv,Kenya,Mombasa,Mombasa
M5_3.csv,India,Jharkhand,Dhanbad
M5_3.csv,India,Gujarāt,Ahmedabad
M5_3.csv,Japan,Nara,Ikoma
M5_3.csv,India,Mahārāshtra,Akola
M5_3.csv,Indonesia,Jawa Barat,Cirebon
M5_3.csv,India,Punjab,Haripur
M5_3.csv,Iran,Fārs,Fasa
M5_3.csv,Indonesia,Jawa Barat,Bekasi
M5_3.csv,Japan,Tochigi,Tochigi
M5_3.csv,Japan,Tokushima,Tokushima
M5_3.csv,Kazakhstan,Mangghystaū,Mangghystau
M5_3.csv,Korea  South,Gyeongnam,Sa-ch
M5_3.csv,India,West Bengal,Asansol
M5_3.csv,India,Madhya Pradesh,Bhopal
M5_3.csv,India,Karnātaka,Bangalore
M5_3.csv,Indonesia,Jakarta,Jakarta
M5_3.csv,Japan,Miyazaki,Miyazaki
M5_3.csv,Korea  South,Busan,Busan
M5_3.csv,Madagascar,Mahajanga,Mahajanga
M5_3.csv,India,Haryāna,Karnal
M5_3.csv,India,Tamil Nādu,Tanjore
M5_3.csv,Iran,Būshehr,Borazjan
M5_3.csv,Lebanon,Mont-Liban,Jounie
M5_3.csv,Indonesia,Bali,Singaraja
M5_3.csv,Iran,Āz̄arbāyjān-e Sharqī,Ahar
M5_3.csv,Indonesia,Nusa Tenggara Barat,Raba
M5_3.csv,Korea  South,Gyeonggi,Hwasu-dong
M5_3.csv,Iran,Lorestān,Khorramabad
M5_3.csv,Malaysia,Terengganu,Kuala Terengganu
M5_3.csv,Japan,Aichi,Komaki
M5_3.csv,Malaysia,Selangor,Petaling Jaya
M5_3.csv,India,Jharkhand,Jamshedpur
M5_3.csv,Madagascar,Antananarivo,Antananarivo
M5_3.csv,Indonesia,Aceh,Banda Aceh
M5_4.csv,Philippines,Leyte,Baybay
M5_4.csv,Namibia,Khomas,Windhoek
M5_4.csv,Mexico,Tamaulipas,Ciudad Rio Bravo
M5_4.csv,Nigeria,Katsina,Zango
M5_4.csv,Mexico,México,Tecamac
M5_4.csv,Russia,Moskovskaya Oblast’,Kolomna
M5_4.csv,Mexico,Chiapas,Tuxtla
M5_4.csv,Philippines,Camarines Norte,Daet
M5_4.csv,Philippines,Negros Occidental,Himamaylan
M5_4.csv,Mexico,México,Cuautitlan Izcalli
M5_4.csv,Pakistan,Punjab,Bahawalpur
M5_4.csv,Poland,Opolskie,Opole
M5_4.csv,Netherlands,Groningen,Groningen
M5_4.csv,Russia,Moskovskaya Oblast’,Shchelkovo
M5_4.csv,Mexico,Morelos,Temixco
M5_4.csv,Netherlands,Zuid-Holland,Delft
M5_4.csv,Pakistan,Sindh,Jacobabad
M5_4.csv,Mexico,Tlaxcala,Apizaco
M5_4.csv,Nigeria,Ogun,Ijebu-Ode
M5_4.csv,Pakistan,Punjab,Khanpur
M5_4.csv,Russia,Moskovskaya Oblast’,Elektrostal
M5_4.csv,Mexico,Puebla,Zacatlan
M5_4.csv,Philippines,Davao del Norte,Panabo
M5_4.csv,Pakistan,Punjab,Kot Addu
M5_4.csv,Mexico,San Luis Potosí,Tamazunchale
M5_4.csv,Nigeria,Oyo,Ogbomoso
M5_4.csv,Philippines,Laguna,Pateros
M5_4.csv,Russia,Krasnodarskiy Kray,Armavir
M5_4.csv,Mexico,Tamaulipas,Nuevo Laredo
M5_4.csv,Morocco,Oriental,Oujda-Angad
M5_4.csv,Philippines,Olongapo,Olongapo
M5_4.csv,Pakistan,Balochistān,Quetta
M5_4.csv,Romania,Mehedinţi,Drobeta-Turnu Severin
M5_4.csv,Russia,Moskovskaya Oblast’,Korolev
M5_4.csv,Russia,Nizhegorodskaya Oblast’,Arzamas
M5_4.csv,Philippines,Bulacan,Santa Maria
M5_4.csv,Philippines,Manila,Manila
M5_4.csv,Philippines,Santiago,Santiago
M5_4.csv,Myanmar,Sagaing,Monywa
M5_4.csv,Morocco,Fès-Meknès,Taza
M5_4.csv,Pakistan,Khyber Pakhtunkhwa,Charsadda
M5_4.csv,Nigeria,Osun,Iwo
M5_4.csv,Philippines,Northern Samar,Catarman
M5_4.csv,Mexico,México,Ixtapaluca
M5_4.csv,Philippines,Negros Occidental,Talisay
M5_4.csv,Pakistan,Khyber Pakhtunkhwa,Peshawar
M5_4.csv,Russia,Voronezhskaya Oblast’,Voronezh
M5_4.csv,Palau,Melekeok,Ngerulmud
M5_4.csv,Saint Kitts And Nevis,Saint George Basseterre,Basseterre
M5_4.csv,Mexico,Jalisco,Tala
M5_4.csv,New Zealand,Wellington,Lower Hutt
M5_4.csv,Pakistan,Punjab,Ahmadpur East
M5_4.csv,Philippines,Zamboanga,Zamboanga City
M5_4.csv,Russia,Moskovskaya Oblast’,Sergiyev Posad
M5_4.csv,Mexico,Morelos,Metepec
M5_4.csv,Russia,Kamchatskiy Kray,Petropavlovsk-Kamchatskiy
M5_4.csv,Philippines,Misamis Oriental,Gingoog
M5_4.csv,New Zealand,Waikato,Hamilton
M5_4.csv,Pakistan,Punjab,Mandi Burewala
M5_4.csv,Russia,Stavropol’skiy Kray,Stavropol
M5_4.csv,New Zealand,Auckland,Waitakere
M5_4.csv,Portugal,Lisboa,Lisbon
M5_4.csv,Philippines,Bataan,Dinalupihan
M5_4.csv,Saint Martin,nan,Marigot
M5_4.csv,Philippines,Bohol,Tagbilaran City
M5_4.csv,Philippines,Nueva Ecija,Guimba
M5_4.csv,Philippines,Davao del Norte,Santo Tomas
M5_4.csv,Russia,Chelyabinskaya Oblast’,Chelyabinsk
M5_4.csv,Nigeria,Enugu,Enugu
M5_4.csv,Poland,Małopolskie,Tarnow
M5_4.csv,Mexico,México,Tlalnepantla
M5_4.csv,Russia,Amurskaya Oblast’,Blagoveshchensk
M5_4.csv,Russia,Volgogradskaya Oblast’,Volzhskiy
M5_4.csv,Pakistan,Khyber Pakhtunkhwa,Dera Ismail Khan
M5_4.csv,Myanmar,Nay Pyi Taw,Nay Pyi Taw
M5_4.csv,Peru,Puno,Juliaca
M5_4.csv,Mexico,México,Tenancingo
M5_4.csv,Norway,Rogaland,Stavanger
M5_4.csv,Russia,Stavropol’skiy Kray,Kislovodsk
M5_4.csv,Philippines,Isabela,Calabayan
M5_4.csv,Philippines,Davao del Norte,Tagum
M5_4.csv,Mexico,México,Buenavista
M5_4.csv,Mexico,Veracruz,Cordoba
M5_4.csv,Mexico,Durango,Gomez Palacio
M5_4.csv,Mexico,Hidalgo,Tulancingo
M5_4.csv,Philippines,Muntinlupa,Muntinlupa City
M5_4.csv,Nigeria,Imo,Owerri
M5_4.csv,Peru,Lima,Lima
M5_4.csv,Philippines,Negros Oriental,Dumaguete City
M5_4.csv,Portugal,Porto,Matosinhos
M5_4.csv,Portugal,Lisboa,Sintra
M5_4.csv,Morocco,Fès-Meknès,Fes
M5_4.csv,Nepal,Janakpur,Janakpur
M5_4.csv,Philippines,Cotabato,Midsayap
M5_4.csv,Netherlands,Noord-Holland,Zaanstad
M5_4.csv,Philippines,Surigao del Norte,Surigao
M5_4.csv,Morocco,Fès-Meknès,Meknes
M5_4.csv,Philippines,Davao del Sur,Digos
M5_4.csv,Nigeria,Yobe,Nguru
M5_4.csv,Mozambique,Maputo,Matola
M5_4.csv,Pakistan,Punjab,Sialkot City
M5_4.csv,Oman,Ad Dākhilīyah,`Ibri
M5_4.csv,Mexico,Baja California Sur,La Paz
M5_4.csv,Mexico,Campeche,Campeche
M5_4.csv,Philippines,Batangas,Tanauan
M5_4.csv,Romania,Caraş-Severin,Resita
M5_4.csv,Peru,San Martín,Tarapoto
M5_4.csv,Nicaragua,Matagalpa,Matagalpa
M5_4.csv,Poland,Kujawsko-Pomorskie,Torun
M5_4.csv,New Zealand,Wellington,Wellington
M5_4.csv,Philippines,South Cotabato,Polomolok
M5_4.csv,Saint Barthelemy,nan,Gustavia
M5_4.csv,Poland,Warmińsko-Mazurskie,Elblag
M5_4.csv,Philippines,Bataan,Balanga
M5_4.csv,Russia,Altayskiy Kray,Biysk
M5_4.csv,Pakistan,Punjab,Saddiqabad
M5_4.csv,Russia,Primorskiy Kray,Artem
M5_4.csv,Nicaragua,Estelí,Esteli
M5_4.csv,Russia,Zabaykal’skiy Kray,Chita
M5_4.csv,Mexico,México,Ciudad Lopez Mateos
M5_4.csv,Mozambique,Sofala,Beira
M5_4.csv,Philippines,Albay,Tabaco
M5_4.csv,Russia,Ivanovskaya Oblast’,Ivanovo
M5_4.csv,Russia,Volgogradskaya Oblast’,Kamyshin
M5_4.csv,Russia,Altayskiy Kray,Barnaul
M5_4.csv,Mexico,Veracruz,Coatepec
M5_4.csv,Morocco,Souss-Massa,Ait Melloul
M5_4.csv,Russia,Kemerovskaya Oblast’,Prokopyevsk
M5_4.csv,Morocco,Casablanca-Settat,Barrechid
M5_4.csv,Morocco,Casablanca-Settat,Moulay Abdallah
M5_4.csv,Russia,Orlovskaya Oblast’,Orel
M5_4.csv,Poland,Mazowieckie,Warsaw
M5_4.csv,Norway,Buskerud,Drammen
M5_4.csv,Peru,Tumbes,Tumbes
M5_4.csv,Morocco,Tanger-Tétouan-Al Hoceïma,Tetouan
M5_4.csv,Myanmar,Magway,Yenangyaung
M5_4.csv,Mexico,Baja California,Ensenada
M5_4.csv,Russia,Khabarovskiy Kray,Khabarovsk
M5_4.csv,New Zealand,Otago,Dunedin
M5_4.csv,Nicaragua,Managua,Managua
M5_4.csv,Russia,Sverdlovskaya Oblast’,Yekaterinburg
M5_4.csv,Russia,Kaliningradskaya Oblast’,Kaliningrad
M5_4.csv,Mexico,Sinaloa,Mazatlan
M5_4.csv,Nigeria,Plateau,Jos
M5_4.csv,Russia,Mariy-El,Yoshkar-Ola
M5_4.csv,Russia,Rostovskaya Oblast’,Taganrog
M5_4.csv,Mexico,Querétaro,Queretaro
M5_4.csv,Moldova,Chişinău,Chisinau
M5_4.csv,Netherlands,Noord-Brabant,nan
M5_4.csv,Mexico,Hidalgo,Tula de Allende
M5_4.csv,Mexico,Nuevo León,Garcia
M5_4.csv,Philippines,Cavite,Trece Martires City
M5_4.csv,Nigeria,Kano,Kano
M5_4.csv,Russia,Moskovskaya Oblast’,Dolgoprudnyy
M5_4.csv,Philippines,Laguna,Los Banos
M5_4.csv,Poland,Mazowieckie,Radom
M5_4.csv,Poland,Podlaskie,Bialystok
M5_4.csv,Romania,Argeş,Pitesti
M5_4.csv,Oman,Masqaţ,Matrah
M5_4.csv,Philippines,Cebu,Poblacion
M5_4.csv,Mexico,México,Cuautitlan
M5_4.csv,Philippines,Oriental Mindoro,Naujan
M5_4.csv,Philippines,Tawi-Tawi,Bongao
M5_4.csv,Russia,Permskiy Kray,Perm
M5_4.csv,Russia,Samarskaya Oblast’,Samara
M5_4.csv,Russia,Tyumenskaya Oblast’,Tyumen
M5_4.csv,Mexico,Guanajuato,Irapuato
M5_4.csv,Philippines,Pampanga,Apalit
M5_4.csv,Myanmar,Taninthayi,Myeik
M5_4.csv,Russia,Vladimirskaya Oblast’,Vladimir
M5_4.csv,Peru,Piura,Paita
M5_4.csv,Philippines,Pampanga,Mabalacat
M5_4.csv,Philippines,Capiz,Roxas City
M5_4.csv,Philippines,Mandaue,Mandaue City
M5_4.csv,Philippines,Butuan,Butuan
M5_4.csv,Philippines,Quezon,Candelaria
M5_4.csv,Portugal,Aveiro,Aveiro
M5_4.csv,Romania,Neamţ,Piatra Neamt
M5_4.csv,Russia,Rostovskaya Oblast’,Bataysk
M5_4.csv,Qatar,Al Khawr wa adh Dhakhīrah,Al Khawr
M5_4.csv,Russia,Moskva,Moscow
M5_4.csv,Philippines,Camarines Sur,Libmanan
M5_4.csv,Philippines,Pampanga,Arayat
M5_4.csv,Mexico,Baja California Sur,Cabo San Lucas
M5_4.csv,Mexico,Nuevo León,San Pedro Garza Garcia
M5_4.csv,Pakistan,Punjab,Rawalpindi
M5_4.csv,Mexico,México,Coacalco
M5_4.csv,Mexico,Puebla,Cholula de Rivadabia
M5_4.csv,Romania,Timiş,Timisoara
M5_4.csv,Paraguay,Caaguazú,Coronel Oviedo
M5_4.csv,Peru,Arequipa,Arequipa
M5_4.csv,Mexico,Chihuahua,Delicias
M5_4.csv,Nicaragua,Boaco,Boaco
M5_4.csv,Mexico,Guanajuato,Valle de Santiago
M5_4.csv,Russia,Dagestan,Derbent
M5_4.csv,Mexico,Chiapas,Comitan
M5_4.csv,Russia,Kirovskaya Oblast’,Kirov
M5_4.csv,Russia,Chelyabinskaya Oblast’,Miass
M5_4.csv,Mexico,Morelos,Jiutepec
M5_4.csv,Pakistan,Sindh,Larkana
M5_4.csv,Nepal,Lumbinī,Butwal
M5_4.csv,Russia,Vologodskaya Oblast’,Vologda
M5_4.csv,Pakistan,Punjab,Gujrat
M5_4.csv,Poland,Śląskie,Rybnik
M5_4.csv,Mexico,México,Toluca
M5_4.csv,Mexico,Veracruz,Coatzacoalcos
